<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.01	09:00:00	1.08697	1.08837	1.08667	1.08801	4250	0	0
2023.02.01	10:00:00	1.08800	1.08884	1.08697	1.08874	6063	0	0
2023.02.01	11:00:00	1.08875	1.08885	1.08786	1.08835	4349	0	0
2023.02.01	12:00:00	1.08834	1.08939	1.08794	1.08922	4052	0	0
2023.02.01	13:00:00	1.08923	1.08969	1.08886	1.08926	3231	0	0
2023.02.01	14:00:00	1.08926	1.08979	1.08881	1.08915	2901	0	0
2023.02.01	15:00:00	1.08916	1.09100	1.08882	1.09041	6908	0	0
2023.02.01	16:00:00	1.09041	1.09109	1.09012	1.09042	5837	0	0
2023.02.01	17:00:00	1.09044	1.09248	1.08889	1.09197	11481	0	0
2023.02.01	18:00:00	1.09197	1.09241	1.09143	1.09164	5456	0	0
2023.02.01	19:00:00	1.09164	1.09190	1.09047	1.09077	3314	0	0
2023.02.01	20:00:00	1.09078	1.09208	1.09061	1.09153	3740	0	0
2023.02.01	21:00:00	1.09138	1.09859	1.08890	1.09778	26462	0	0
2023.02.01	22:00:00	1.09780	1.10013	1.09695	1.09881	14633	0	0
2023.02.01	23:00:00	1.09881	1.09904	1.09832	1.09883	1209	0	0
2023.02.02	00:00:00	1.09880	1.09895	1.09858	1.09878	838	0	3
2023.02.02	01:00:00	1.09877	1.10329	1.09871	1.10127	2486	0	0
2023.02.02	02:00:00	1.10127	1.10268	1.10105	1.10190	4422	0	0
2023.02.02	03:00:00	1.10190	1.10211	1.10062	1.10134	4775	0	0
2023.02.02	04:00:00	1.10133	1.10213	1.10119	1.10188	3450	0	0
2023.02.02	05:00:00	1.10187	1.10206	1.10147	1.10176	2293	0	0
2023.02.02	06:00:00	1.10176	1.10254	1.10161	1.10198	1942	0	0
2023.02.02	07:00:00	1.10197	1.10248	1.10190	1.10200	2941	0	0
2023.02.02	08:00:00	1.10201	1.10220	1.10046	1.10051	3383	0	0
2023.02.02	09:00:00	1.10052	1.10148	1.09914	1.09936	5256	0	0
2023.02.02	10:00:00	1.09935	1.10107	1.09917	1.10049	6393	0	0
2023.02.02	11:00:00	1.10051	1.10062	1.09891	1.09987	5622	0	0
2023.02.02	12:00:00	1.09987	1.10002	1.09805	1.09829	4833	0	0
2023.02.02	13:00:00	1.09830	1.10021	1.09821	1.09992	4400	0	0
2023.02.02	14:00:00	1.09993	1.10042	1.09826	1.09840	10758	0	0
2023.02.02	15:00:00	1.09841	1.10042	1.09441	1.09453	15172	0	0
2023.02.02	16:00:00	1.09455	1.09665	1.09050	1.09056	18540	0	0
2023.02.02	17:00:00	1.09055	1.09396	1.08852	1.09367	13769	0	0
2023.02.02	18:00:00	1.09366	1.09488	1.09073	1.09171	8120	0	0
2023.02.02	19:00:00	1.09170	1.09268	1.09056	1.09085	4969	0	0
2023.02.02	20:00:00	1.09088	1.09227	1.09078	1.09192	3634	0	0
2023.02.02	21:00:00	1.09191	1.09225	1.09052	1.09080	4983	0	0
2023.02.02	22:00:00	1.09079	1.09149	1.09055	1.09137	4528	0	0
2023.02.02	23:00:00	1.09137	1.09163	1.09084	1.09101	1512	0	0
2023.02.03	00:00:00	1.09098	1.09098	1.09071	1.09079	164	0	4
2023.02.03	01:00:00	1.09080	1.09114	1.09045	1.09047	497	0	0
2023.02.03	02:00:00	1.09047	1.09050	1.08926	1.08974	2904	0	0
2023.02.03	03:00:00	1.08971	1.08996	1.08912	1.08938	2903	0	0
2023.02.03	04:00:00	1.08937	1.08959	1.08879	1.08896	2692	0	0
2023.02.03	05:00:00	1.08896	1.08957	1.08893	1.08939	1748	0	0
2023.02.03	06:00:00	1.08939	1.08947	1.08873	1.08933	1763	0	0
2023.02.03	07:00:00	1.08932	1.08983	1.08899	1.08937	2282	0	0
2023.02.03	08:00:00	1.08936	1.08998	1.08915	1.08983	2459	0	0
2023.02.03	09:00:00	1.08983	1.09059	1.08820	1.08994	5643	0	0
2023.02.03	10:00:00	1.08995	1.09074	1.08848	1.09037	6071	0	0
2023.02.03	11:00:00	1.09036	1.09310	1.08936	1.09301	5433	0	0
2023.02.03	12:00:00	1.09300	1.09367	1.09250	1.09351	4622	0	0
2023.02.03	13:00:00	1.09352	1.09370	1.09246	1.09291	3900	0	0
2023.02.03	14:00:00	1.09291	1.09369	1.09259	1.09327	3800	0	0
2023.02.03	15:00:00	1.09324	1.09401	1.08265	1.08397	17078	0	0
2023.02.03	16:00:00	1.08397	1.08711	1.08327	1.08635	15301	0	0
2023.02.03	17:00:00	1.08631	1.08762	1.08094	1.08583	19211	0	0
2023.02.03	18:00:00	1.08583	1.08616	1.08234	1.08250	9437	0	0
2023.02.03	19:00:00	1.08249	1.08368	1.08223	1.08247	5487	0	0
2023.02.03	20:00:00	1.08247	1.08247	1.08055	1.08119	4997	0	0
2023.02.03	21:00:00	1.08117	1.08144	1.08019	1.08046	3604	0	0
2023.02.03	22:00:00	1.08047	1.08048	1.07933	1.07934	3120	0	0
2023.02.03	23:00:00	1.07953	1.08008	1.07927	1.07934	718	0	0
2023.02.06	00:00:00	1.07826	1.07915	1.07810	1.07886	428	0	10
2023.02.06	01:00:00	1.07885	1.07982	1.07849	1.07894	2045	0	0
2023.02.06	02:00:00	1.07894	1.07947	1.07813	1.07887	4305	0	0
2023.02.06	03:00:00	1.07888	1.07942	1.07844	1.07851	3922	0	0
2023.02.06	04:00:00	1.07850	1.07982	1.07822	1.07908	4423	0	0
2023.02.06	05:00:00	1.07908	1.07984	1.07892	1.07901	3279	0	0
2023.02.06	06:00:00	1.07902	1.07988	1.07889	1.07963	3028	0	0
2023.02.06	07:00:00	1.07962	1.07981	1.07901	1.07968	2410	0	0
2023.02.06	08:00:00	1.07967	1.07980	1.07865	1.07873	2739	0	0
2023.02.06	09:00:00	1.07873	1.07963	1.07799	1.07800	4595	0	0
2023.02.06	10:00:00	1.07800	1.07952	1.07749	1.07853	6941	0	0
2023.02.06	11:00:00	1.07851	1.07882	1.07651	1.07666	6196	0	0
2023.02.06	12:00:00	1.07665	1.07776	1.07598	1.07659	5258	0	0
2023.02.06	13:00:00	1.07658	1.07671	1.07567	1.07663	3783	0	0
2023.02.06	14:00:00	1.07662	1.07832	1.07658	1.07731	4055	0	0
2023.02.06	15:00:00	1.07732	1.07777	1.07573	1.07581	6365	0	0
2023.02.06	16:00:00	1.07580	1.07662	1.07391	1.07446	8412	0	0
2023.02.06	17:00:00	1.07447	1.07477	1.07222	1.07302	8402	0	0
2023.02.06	18:00:00	1.07301	1.07393	1.07174	1.07211	5857	0	0
2023.02.06	19:00:00	1.07211	1.07218	1.07094	1.07131	3994	0	0
2023.02.06	20:00:00	1.07132	1.07265	1.07102	1.07262	2887	0	0
2023.02.06	21:00:00	1.07262	1.07372	1.07234	1.07248	3186	0	0
2023.02.06	22:00:00	1.07247	1.07309	1.07187	1.07299	3032	0	0
2023.02.06	23:00:00	1.07298	1.07302	1.07241	1.07247	561	0	0
2023.02.07	00:00:00	1.07248	1.07279	1.07209	1.07261	760	0	4
2023.02.07	01:00:00	1.07261	1.07289	1.07243	1.07289	486	0	1
2023.02.07	02:00:00	1.07289	1.07364	1.07282	1.07363	2036	0	0
2023.02.07	03:00:00	1.07364	1.07425	1.07336	1.07412	2915	0	0
2023.02.07	04:00:00	1.07411	1.07415	1.07362	1.07410	2435	0	0
2023.02.07	05:00:00	1.07411	1.07426	1.07360	1.07382	3286	0	0
2023.02.07	06:00:00	1.07382	1.07383	1.07286	1.07329	2394	0	0
2023.02.07	07:00:00	1.07328	1.07418	1.07306	1.07403	2811	0	0
2023.02.07	08:00:00	1.07402	1.07437	1.07350	1.07391	3311	0	0
2023.02.07	09:00:00	1.07390	1.07396	1.07231	1.07241	6057	0	0
2023.02.07	10:00:00	1.07242	1.07260	1.06972	1.07189	9283	0	0
2023.02.07	11:00:00	1.07189	1.07348	1.07106	1.07108	6443	0	0
2023.02.07	12:00:00	1.07109	1.07227	1.07068	1.07136	4901	0	0
2023.02.07	13:00:00	1.07135	1.07180	1.06982	1.07050	5143	0	0
2023.02.07	14:00:00	1.07050	1.07123	1.07018	1.07053	5096	0	0
2023.02.07	15:00:00	1.07052	1.07064	1.06859	1.06953	6563	0	0
2023.02.07	16:00:00	1.06951	1.06994	1.06797	1.06823	7195	0	0
2023.02.07	17:00:00	1.06822	1.06965	1.06692	1.06925	8568	0	0
2023.02.07	18:00:00	1.06927	1.07121	1.06885	1.07049	7055	0	0
2023.02.07	19:00:00	1.07048	1.07665	1.06899	1.07605	12654	0	0
2023.02.07	20:00:00	1.07602	1.07626	1.06875	1.07021	20256	0	0
2023.02.07	21:00:00	1.07020	1.07285	1.07013	1.07194	9045	0	0
2023.02.07	22:00:00	1.07193	1.07292	1.07083	1.07251	3494	0	0
2023.02.07	23:00:00	1.07250	1.07299	1.07218	1.07275	660	0	0
2023.02.08	00:00:00	1.07263	1.07296	1.07217	1.07296	215	0	2
2023.02.08	01:00:00	1.07296	1.07306	1.07251	1.07303	381	0	0
2023.02.08	02:00:00	1.07303	1.07340	1.07268	1.07321	2251	0	0
2023.02.08	03:00:00	1.07319	1.07351	1.07232	1.07264	2966	0	0
2023.02.08	04:00:00	1.07263	1.07333	1.07239	1.07329	2584	0	0
2023.02.08	05:00:00	1.07328	1.07348	1.07304	1.07323	1679	0	0
2023.02.08	06:00:00	1.07322	1.07348	1.07306	1.07335	1290	0	0
2023.02.08	07:00:00	1.07335	1.07348	1.07273	1.07337	1335	0	0
2023.02.08	08:00:00	1.07337	1.07396	1.07273	1.07273	2515	0	0
2023.02.08	09:00:00	1.07272	1.07597	1.07240	1.07588	5188	0	0
2023.02.08	10:00:00	1.07587	1.07589	1.07410	1.07520	6912	0	0
2023.02.08	11:00:00	1.07521	1.07607	1.07501	1.07552	4978	0	0
2023.02.08	12:00:00	1.07552	1.07559	1.07430	1.07467	3647	0	0
2023.02.08	13:00:00	1.07465	1.07474	1.07330	1.07351	2907	0	0
2023.02.08	14:00:00	1.07350	1.07492	1.07336	1.07338	4063	0	0
2023.02.08	15:00:00	1.07339	1.07378	1.07258	1.07315	5535	0	0
2023.02.08	16:00:00	1.07316	1.07431	1.07179	1.07250	7875	0	0
2023.02.08	17:00:00	1.07249	1.07279	1.07136	1.07252	8302	0	0
2023.02.08	18:00:00	1.07251	1.07363	1.07188	1.07335	5914	0	0
2023.02.08	19:00:00	1.07334	1.07401	1.07258	1.07284	3384	0	0
2023.02.08	20:00:00	1.07285	1.07392	1.07244	1.07339	4258	0	0
2023.02.08	21:00:00	1.07340	1.07340	1.07209	1.07231	3087	0	0
2023.02.08	22:00:00	1.07231	1.07245	1.07094	1.07137	2702	0	0
2023.02.08	23:00:00	1.07137	1.07154	1.07114	1.07153	460	0	0
2023.02.09	00:00:00	1.07145	1.07151	1.07104	1.07117	1819	0	5
2023.02.09	01:00:00	1.07116	1.07169	1.07099	1.07156	448	0	0
2023.02.09	02:00:00	1.07155	1.07190	1.07147	1.07160	1851	0	0
2023.02.09	03:00:00	1.07159	1.07260	1.07096	1.07246	2877	0	0
2023.02.09	04:00:00	1.07247	1.07328	1.07237	1.07306	1826	0	0
2023.02.09	05:00:00	1.07306	1.07327	1.07254	1.07296	1734	0	0
2023.02.09	06:00:00	1.07295	1.07325	1.07284	1.07320	1154	0	0
2023.02.09	07:00:00	1.07321	1.07382	1.07270	1.07356	3031	0	0
2023.02.09	08:00:00	1.07356	1.07448	1.07334	1.07397	3191	0	0
2023.02.09	09:00:00	1.07397	1.07401	1.07241	1.07330	5619	0	0
2023.02.09	10:00:00	1.07330	1.07594	1.07326	1.07529	6584	0	0
2023.02.09	11:00:00	1.07529	1.07689	1.07510	1.07637	4907	0	0
2023.02.09	12:00:00	1.07637	1.07784	1.07591	1.07775	4651	0	0
2023.02.09	13:00:00	1.07776	1.07776	1.07587	1.07631	3718	0	0
2023.02.09	14:00:00	1.07631	1.07723	1.07592	1.07694	3610	0	0
2023.02.09	15:00:00	1.07693	1.07901	1.07627	1.07898	6719	0	0
2023.02.09	16:00:00	1.07897	1.07907	1.07781	1.07801	6680	0	0
2023.02.09	17:00:00	1.07800	1.07894	1.07616	1.07628	7846	0	0
2023.02.09	18:00:00	1.07627	1.07634	1.07441	1.07608	6085	0	0
2023.02.09	19:00:00	1.07605	1.07615	1.07391	1.07486	3831	0	0
2023.02.09	20:00:00	1.07486	1.07486	1.07377	1.07413	4580	0	0
2023.02.09	21:00:00	1.07412	1.07456	1.07331	1.07373	4034	0	0
2023.02.09	22:00:00	1.07374	1.07395	1.07315	1.07337	2838	0	0
2023.02.09	23:00:00	1.07337	1.07378	1.07328	1.07377	476	0	0
2023.02.10	00:00:00	1.07369	1.07401	1.07353	1.07385	370	0	12
2023.02.10	01:00:00	1.07385	1.07416	1.07380	1.07393	399	0	0
2023.02.10	02:00:00	1.07393	1.07396	1.07257	1.07346	2355	0	0
2023.02.10	03:00:00	1.07345	1.07386	1.07282	1.07336	3072	0	0
2023.02.10	04:00:00	1.07334	1.07342	1.07243	1.07252	2051	0	0
2023.02.10	05:00:00	1.07251	1.07262	1.07176	1.07209	2320	0	0
2023.02.10	06:00:00	1.07207	1.07242	1.07173	1.07186	1626	0	0
2023.02.10	07:00:00	1.07185	1.07268	1.07181	1.07261	2707	0	0
2023.02.10	08:00:00	1.07259	1.07292	1.07219	1.07229	2589	0	0
2023.02.10	09:00:00	1.07229	1.07446	1.07190	1.07411	9928	0	0
2023.02.10	10:00:00	1.07410	1.07527	1.07266	1.07422	9601	0	0
2023.02.10	11:00:00	1.07422	1.07450	1.07040	1.07067	9684	0	0
2023.02.10	12:00:00	1.07067	1.07112	1.06917	1.07090	6213	0	0
2023.02.10	13:00:00	1.07088	1.07109	1.06937	1.06985	4347	0	0
2023.02.10	14:00:00	1.06986	1.07005	1.06813	1.06832	4603	0	0
2023.02.10	15:00:00	1.06831	1.06993	1.06817	1.06958	7027	0	0
2023.02.10	16:00:00	1.06958	1.07069	1.06862	1.06977	7937	0	0
2023.02.10	17:00:00	1.06977	1.07067	1.06746	1.06768	10877	0	0
2023.02.10	18:00:00	1.06770	1.06869	1.06683	1.06686	5482	0	0
2023.02.10	19:00:00	1.06686	1.06741	1.06663	1.06683	3811	0	0
2023.02.10	20:00:00	1.06682	1.06768	1.06676	1.06712	2211	0	0
2023.02.10	21:00:00	1.06713	1.06752	1.06682	1.06733	2053	0	0
2023.02.10	22:00:00	1.06734	1.06809	1.06731	1.06789	2014	0	0
2023.02.10	23:00:00	1.06790	1.06800	1.06755	1.06788	442	0	0
2023.02.13	00:00:00	1.06805	1.06811	1.06758	1.06768	884	0	19
2023.02.13	01:00:00	1.06768	1.06793	1.06716	1.06771	957	0	0
2023.02.13	02:00:00	1.06772	1.06789	1.06681	1.06726	2598	0	0
2023.02.13	03:00:00	1.06727	1.06750	1.06555	1.06671	3839	0	0
2023.02.13	04:00:00	1.06670	1.06709	1.06605	1.06676	2545	0	0
2023.02.13	05:00:00	1.06676	1.06683	1.06607	1.06607	2430	0	0
2023.02.13	06:00:00	1.06608	1.06692	1.06607	1.06673	1606	0	0
2023.02.13	07:00:00	1.06672	1.06707	1.06631	1.06695	2340	0	0
2023.02.13	08:00:00	1.06694	1.06791	1.06672	1.06740	2728	0	0
2023.02.13	09:00:00	1.06740	1.06897	1.06724	1.06830	4229	0	0
2023.02.13	10:00:00	1.06831	1.06855	1.06737	1.06744	4790	0	0
2023.02.13	11:00:00	1.06744	1.06841	1.06632	1.06772	4503	0	0
2023.02.13	12:00:00	1.06771	1.06850	1.06755	1.06804	2850	0	0
2023.02.13	13:00:00	1.06806	1.06842	1.06732	1.06758	3054	0	0
2023.02.13	14:00:00	1.06757	1.06965	1.06737	1.06907	3816	0	0
2023.02.13	15:00:00	1.06906	1.06954	1.06762	1.06806	4530	0	0
2023.02.13	16:00:00	1.06807	1.07070	1.06765	1.07049	6747	0	0
2023.02.13	17:00:00	1.07050	1.07274	1.07020	1.07197	6760	0	0
2023.02.13	18:00:00	1.07198	1.07234	1.07103	1.07168	4648	0	0
2023.02.13	19:00:00	1.07168	1.07216	1.07159	1.07183	2850	0	0
2023.02.13	20:00:00	1.07182	1.07299	1.07117	1.07277	2578	0	0
2023.02.13	21:00:00	1.07278	1.07282	1.07160	1.07172	2577	0	0
2023.02.13	22:00:00	1.07172	1.07236	1.07140	1.07226	2036	0	0
2023.02.13	23:00:00	1.07226	1.07246	1.07206	1.07242	423	0	0
2023.02.14	00:00:00	1.07233	1.07251	1.07197	1.07240	202	0	9
2023.02.14	01:00:00	1.07240	1.07323	1.07212	1.07311	616	0	0
2023.02.14	02:00:00	1.07311	1.07368	1.07301	1.07334	2084	0	0
2023.02.14	03:00:00	1.07333	1.07342	1.07258	1.07287	2821	0	0
2023.02.14	04:00:00	1.07288	1.07339	1.07254	1.07320	2895	0	0
2023.02.14	05:00:00	1.07321	1.07359	1.07297	1.07344	1583	0	0
2023.02.14	06:00:00	1.07342	1.07398	1.07321	1.07381	1589	0	0
2023.02.14	07:00:00	1.07381	1.07398	1.07354	1.07384	1906	0	0
2023.02.14	08:00:00	1.07383	1.07430	1.07341	1.07390	2697	0	0
2023.02.14	09:00:00	1.07395	1.07467	1.07288	1.07320	5125	0	0
2023.02.14	10:00:00	1.07319	1.07501	1.07290	1.07486	5517	0	0
2023.02.14	11:00:00	1.07489	1.07668	1.07446	1.07614	5458	0	0
2023.02.14	12:00:00	1.07613	1.07663	1.07487	1.07556	4463	0	0
2023.02.14	13:00:00	1.07557	1.07652	1.07512	1.07553	3641	0	0
2023.02.14	14:00:00	1.07552	1.07679	1.07489	1.07579	5169	0	0
2023.02.14	15:00:00	1.07578	1.08046	1.07175	1.07605	20497	0	0
2023.02.14	16:00:00	1.07608	1.07694	1.07084	1.07523	24014	0	0
2023.02.14	17:00:00	1.07524	1.07720	1.07068	1.07156	16305	0	0
2023.02.14	18:00:00	1.07157	1.07340	1.07124	1.07213	12794	0	0
2023.02.14	19:00:00	1.07212	1.07305	1.07193	1.07277	7102	0	0
2023.02.14	20:00:00	1.07277	1.07456	1.07272	1.07316	7339	0	0
2023.02.14	21:00:00	1.07317	1.07410	1.07232	1.07393	5385	0	0
2023.02.14	22:00:00	1.07391	1.07423	1.07322	1.07378	3493	0	0
2023.02.14	23:00:00	1.07379	1.07388	1.07355	1.07362	544	0	0
2023.02.15	00:00:00	1.07362	1.07367	1.07330	1.07347	261	0	1
2023.02.15	01:00:00	1.07347	1.07396	1.07338	1.07352	707	0	0
2023.02.15	02:00:00	1.07352	1.07400	1.07329	1.07381	2569	0	0
2023.02.15	03:00:00	1.07380	1.07445	1.07359	1.07398	2682	0	0
2023.02.15	04:00:00	1.07396	1.07398	1.07232	1.07248	2997	0	0
2023.02.15	05:00:00	1.07247	1.07276	1.07171	1.07182	2477	0	0
2023.02.15	06:00:00	1.07181	1.07207	1.07145	1.07182	2423	0	0
2023.02.15	07:00:00	1.07182	1.07210	1.07136	1.07152	2050	0	0
2023.02.15	08:00:00	1.07151	1.07199	1.07042	1.07073	3077	0	0
2023.02.15	09:00:00	1.07074	1.07186	1.07000	1.07081	6901	0	0
2023.02.15	10:00:00	1.07082	1.07286	1.07047	1.07241	7234	0	0
2023.02.15	11:00:00	1.07242	1.07299	1.07165	1.07259	4852	0	0
2023.02.15	12:00:00	1.07258	1.07329	1.07155	1.07157	4352	0	0
2023.02.15	13:00:00	1.07158	1.07242	1.07103	1.07110	3823	0	0
2023.02.15	14:00:00	1.07110	1.07181	1.06969	1.06977	4619	0	0
2023.02.15	15:00:00	1.06976	1.07059	1.06740	1.06829	13682	0	0
2023.02.15	16:00:00	1.06830	1.06890	1.06658	1.06693	13741	0	0
2023.02.15	17:00:00	1.06691	1.06845	1.06652	1.06759	11039	0	0
2023.02.15	18:00:00	1.06758	1.06878	1.06672	1.06822	7245	0	0
2023.02.15	19:00:00	1.06822	1.06824	1.06620	1.06669	4891	0	0
2023.02.15	20:00:00	1.06670	1.06781	1.06605	1.06757	4394	0	0
2023.02.15	21:00:00	1.06756	1.06862	1.06754	1.06809	3265	0	0
2023.02.15	22:00:00	1.06810	1.06902	1.06797	1.06902	2484	0	0
2023.02.15	23:00:00	1.06902	1.06913	1.06875	1.06879	583	0	0
2023.02.16	00:00:00	1.06876	1.06895	1.06819	1.06878	1529	0	3
2023.02.16	01:00:00	1.06878	1.06922	1.06868	1.06915	691	0	0
2023.02.16	02:00:00	1.06915	1.06954	1.06846	1.06894	3919	0	0
2023.02.16	03:00:00	1.06893	1.07080	1.06870	1.07048	4771	0	0
2023.02.16	04:00:00	1.07048	1.07149	1.07027	1.07124	3942	0	0
2023.02.16	05:00:00	1.07124	1.07127	1.07076	1.07096	2505	0	0
2023.02.16	06:00:00	1.07095	1.07106	1.07069	1.07071	1706	0	0
2023.02.16	07:00:00	1.07071	1.07086	1.07008	1.07054	2162	0	0
2023.02.16	08:00:00	1.07054	1.07089	1.06961	1.06997	3434	0	0
2023.02.16	09:00:00	1.06996	1.07104	1.06969	1.07090	5436	0	0
2023.02.16	10:00:00	1.07090	1.07224	1.07007	1.07070	7275	0	0
2023.02.16	11:00:00	1.07069	1.07128	1.06890	1.07004	6028	0	0
2023.02.16	12:00:00	1.07003	1.07126	1.06998	1.07063	4248	0	0
2023.02.16	13:00:00	1.07063	1.07067	1.06937	1.07051	4228	0	0
2023.02.16	14:00:00	1.07052	1.07081	1.06916	1.06938	4428	0	0
2023.02.16	15:00:00	1.06937	1.07087	1.06698	1.06794	14853	0	0
2023.02.16	16:00:00	1.06793	1.06891	1.06596	1.06628	13014	0	0
2023.02.16	17:00:00	1.06627	1.06827	1.06544	1.06731	12247	0	0
2023.02.16	18:00:00	1.06732	1.06910	1.06683	1.06831	8982	0	0
2023.02.16	19:00:00	1.06830	1.06960	1.06779	1.06928	5703	0	0
2023.02.16	20:00:00	1.06927	1.06960	1.06834	1.06920	5084	0	0
2023.02.16	21:00:00	1.06919	1.06976	1.06894	1.06904	3553	0	0
2023.02.16	22:00:00	1.06903	1.06908	1.06692	1.06737	8758	0	0
2023.02.16	23:00:00	1.06736	1.06755	1.06700	1.06731	821	0	0
2023.02.17	00:00:00	1.06725	1.06746	1.06689	1.06697	281	0	2
2023.02.17	01:00:00	1.06697	1.06699	1.06625	1.06656	736	0	0
2023.02.17	02:00:00	1.06655	1.06655	1.06553	1.06601	2487	0	0
2023.02.17	03:00:00	1.06600	1.06656	1.06523	1.06536	3009	0	0
2023.02.17	04:00:00	1.06535	1.06551	1.06487	1.06511	2993	0	0
2023.02.17	05:00:00	1.06510	1.06557	1.06489	1.06527	2271	0	0
2023.02.17	06:00:00	1.06526	1.06531	1.06328	1.06383	2813	0	0
2023.02.17	07:00:00	1.06382	1.06407	1.06354	1.06384	2660	0	0
2023.02.17	08:00:00	1.06385	1.06387	1.06315	1.06347	2942	0	0
2023.02.17	09:00:00	1.06346	1.06462	1.06297	1.06440	5862	0	0
2023.02.17	10:00:00	1.06439	1.06471	1.06307	1.06439	7401	0	0
2023.02.17	11:00:00	1.06437	1.06612	1.06358	1.06369	6245	0	0
2023.02.17	12:00:00	1.06369	1.06448	1.06324	1.06416	4965	0	0
2023.02.17	13:00:00	1.06416	1.06421	1.06237	1.06255	5348	0	0
2023.02.17	14:00:00	1.06256	1.06265	1.06127	1.06201	6219	0	0
2023.02.17	15:00:00	1.06200	1.06438	1.06200	1.06411	7517	0	0
2023.02.17	16:00:00	1.06412	1.06556	1.06368	1.06405	10047	0	0
2023.02.17	17:00:00	1.06406	1.06821	1.06405	1.06622	13842	0	0
2023.02.17	18:00:00	1.06622	1.06795	1.06568	1.06772	8272	0	0
2023.02.17	19:00:00	1.06771	1.06937	1.06769	1.06784	6290	0	0
2023.02.17	20:00:00	1.06785	1.06908	1.06776	1.06855	3961	0	0
2023.02.17	21:00:00	1.06856	1.06969	1.06854	1.06961	3820	0	0
2023.02.17	22:00:00	1.06961	1.06983	1.06935	1.06945	3464	0	0
2023.02.17	23:00:00	1.06952	1.06977	1.06928	1.06936	432	0	0
2023.02.20	00:00:00	1.06858	1.06925	1.06848	1.06906	421	0	8
2023.02.20	01:00:00	1.06906	1.06923	1.06826	1.06839	780	0	0
2023.02.20	02:00:00	1.06840	1.06853	1.06731	1.06791	2925	0	0
2023.02.20	03:00:00	1.06790	1.06812	1.06735	1.06761	3068	0	0
2023.02.20	04:00:00	1.06760	1.06868	1.06755	1.06839	3033	0	0
2023.02.20	05:00:00	1.06840	1.06842	1.06789	1.06819	2392	0	0
2023.02.20	06:00:00	1.06817	1.06912	1.06815	1.06866	2554	0	0
2023.02.20	07:00:00	1.06867	1.06932	1.06837	1.06908	2446	0	0
2023.02.20	08:00:00	1.06908	1.06939	1.06876	1.06907	3924	0	0
2023.02.20	09:00:00	1.06906	1.07037	1.06876	1.07015	4400	0	0
2023.02.20	10:00:00	1.07016	1.07046	1.06853	1.06928	5057	0	0
2023.02.20	11:00:00	1.06928	1.06993	1.06790	1.06794	4985	0	0
2023.02.20	12:00:00	1.06795	1.06889	1.06781	1.06883	4375	0	0
2023.02.20	13:00:00	1.06882	1.06921	1.06831	1.06853	4338	0	0
2023.02.20	14:00:00	1.06852	1.06862	1.06705	1.06713	3748	0	0
2023.02.20	15:00:00	1.06714	1.06863	1.06703	1.06805	5001	0	0
2023.02.20	16:00:00	1.06804	1.06914	1.06782	1.06886	4164	0	0
2023.02.20	17:00:00	1.06885	1.06938	1.06836	1.06863	3975	0	0
2023.02.20	18:00:00	1.06862	1.06891	1.06831	1.06883	2420	0	0
2023.02.20	19:00:00	1.06882	1.06905	1.06842	1.06856	1452	0	0
2023.02.20	20:00:00	1.06857	1.06870	1.06834	1.06836	811	0	0
2023.02.20	21:00:00	1.06835	1.06875	1.06835	1.06875	908	0	0
2023.02.20	22:00:00	1.06874	1.06874	1.06843	1.06844	1110	0	0
2023.02.20	23:00:00	1.06844	1.06862	1.06824	1.06861	316	0	0
2023.02.21	00:00:00	1.06855	1.06874	1.06835	1.06851	1276	0	8
2023.02.21	01:00:00	1.06850	1.06884	1.06823	1.06823	393	0	1
2023.02.21	02:00:00	1.06823	1.06851	1.06770	1.06771	2848	0	0
2023.02.21	03:00:00	1.06770	1.06778	1.06675	1.06738	4150	0	0
2023.02.21	04:00:00	1.06737	1.06751	1.06634	1.06636	3492	0	0
2023.02.21	05:00:00	1.06635	1.06668	1.06620	1.06668	2748	0	0
2023.02.21	06:00:00	1.06669	1.06698	1.06628	1.06686	1816	0	0
2023.02.21	07:00:00	1.06685	1.06739	1.06662	1.06739	2502	0	0
2023.02.21	08:00:00	1.06738	1.06738	1.06671	1.06714	2598	0	0
2023.02.21	09:00:00	1.06712	1.06724	1.06602	1.06696	5292	0	0
2023.02.21	10:00:00	1.06697	1.06885	1.06595	1.06606	10017	0	0
2023.02.21	11:00:00	1.06606	1.06749	1.06427	1.06628	10975	0	0
2023.02.21	12:00:00	1.06629	1.06679	1.06457	1.06489	7313	0	0
2023.02.21	13:00:00	1.06488	1.06609	1.06463	1.06574	5491	0	0
2023.02.21	14:00:00	1.06573	1.06647	1.06472	1.06599	5611	0	0
2023.02.21	15:00:00	1.06598	1.06696	1.06516	1.06530	8699	0	0
2023.02.21	16:00:00	1.06528	1.06731	1.06439	1.06487	12698	0	0
2023.02.21	17:00:00	1.06487	1.06981	1.06457	1.06854	14862	0	0
2023.02.21	18:00:00	1.06854	1.06855	1.06560	1.06563	7654	0	0
2023.02.21	19:00:00	1.06563	1.06629	1.06527	1.06605	5016	0	0
2023.02.21	20:00:00	1.06606	1.06613	1.06376	1.06427	3944	0	0
2023.02.21	21:00:00	1.06428	1.06524	1.06399	1.06484	3695	0	0
